"epsilon","zeta","gamma","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","inoculum","p_short[1]","p_short[2]","p_short[3]","p_short[4]","p_short[5]","p_short[6]","p_short[7]","p_short[8]","x0","k","alpha","beta_short[1]","beta_short[2]","beta_short[3]","r"
0.112886,0.720677,0.332668,0.000190237,0.000267562,0.000608531,0.00161835,0.00352321,0.00326464,0.00564639,0.00785589,3.77647e-05,0.000571523,0.000803643,0.0018259,0.0048412,0.0104798,0.00971812,0.0166898,0.02307,27.8265,0.314409,0.473667,0.215216,0.495924,1,15.215
0.0956942,0.605987,0.273318,0.0002368,0.000277448,0.000649226,0.00147012,0.00393792,0.00401326,0.00670501,0.00989172,3.80864e-05,0.000865641,0.00101408,0.00236973,0.00535003,0.0142032,0.014471,0.0239445,0.0349272,27.7588,0.363316,0.402181,0.238222,0.551352,1,15.5021
0.100026,0.525275,0.269384,0.000175555,0.000262065,0.00056598,0.00149169,0.00344797,0.00374633,0.00637932,0.00955087,4.52007e-05,0.000651266,0.000971885,0.00209661,0.00550692,0.0126377,0.0137163,0.0231334,0.0342406,28.2151,0.379252,0.33346,0.211998,0.559011,1,16.6391
0.0914307,0.416879,0.205557,0.000188672,0.000270254,0.000606098,0.00144921,0.00371284,0.00389029,0.00619261,0.00939167,4.52968e-05,0.000917018,0.00131302,0.0029399,0.00700079,0.0177419,0.0185741,0.029245,0.0436927,27.7459,0.47753,0.315325,0.226147,0.522123,1,17.9024
0.074828,0.624056,0.237186,0.000140167,0.000173686,0.000420502,0.00110171,0.00271549,0.00306412,0.00554807,0.00793915,4.82781e-05,0.000590608,0.000731741,0.00176974,0.00462343,0.0113192,0.0127539,0.0228565,0.0323881,28.4289,0.39349,0.49014,0.244163,0.613657,1,15.5769
0.0702957,0.548625,0.217812,0.000258869,0.000277249,0.000602405,0.00144183,0.00374752,0.00448073,0.00806417,0.0126506,3.39153e-05,0.00118709,0.00127126,0.00275808,0.00657608,0.0169142,0.0201568,0.0357016,0.0548922,28.4329,0.51116,0.452722,0.236128,0.654488,1,18.1775
0.066671,0.501339,0.194241,0.000127299,0.000160832,0.000392906,0.00112354,0.00252007,0.00324037,0.00555995,0.00836606,5.892e-05,0.000654936,0.00082732,0.0020187,0.00575102,0.0128078,0.0164085,0.0278275,0.0412922,28.3294,0.426198,0.418534,0.240592,0.642815,1,14.5611
0.0586167,0.252307,0.117404,0.000127074,0.000140673,0.000336258,0.000916132,0.00232484,0.00271925,0.00513285,0.00785603,6.03702e-05,0.00108119,0.00119676,0.00285592,0.0077428,0.0194175,0.0226371,0.0418881,0.0627176,28.1992,0.917122,0.350892,0.212801,0.62989,1,19.2601
0.0926702,0.55312,0.244924,0.000258025,0.000325305,0.000667127,0.00176867,0.00385544,0.00400279,0.00680625,0.0098998,4.36181e-05,0.00105238,0.00132643,0.00271641,0.00716952,0.0154974,0.0160802,0.0270379,0.0388496,28.6824,0.656103,0.362555,0.222372,0.519056,1,16.1701
0.0964985,0.532285,0.245636,0.000174855,0.000186239,0.00048144,0.00107682,0.00286581,0.00255028,0.00441077,0.00656014,5.63948e-05,0.000711341,0.000757617,0.00195614,0.00436467,0.0115324,0.0102757,0.0176398,0.0260121,28.2106,0.346682,0.388616,0.184337,0.514034,1,21.2942
0.0776171,0.642611,0.23253,0.000344229,0.000289097,0.000572899,0.00153356,0.00351662,0.00371782,0.00606514,0.0088109,4.81501e-05,0.00147817,0.00124172,0.00245771,0.0065519,0.014898,0.0157369,0.0254202,0.0365081,28.7795,0.609457,0.482073,0.190606,0.556294,1,18.8454
0.0925097,0.591607,0.251238,0.000154096,0.000223402,0.000560476,0.00145093,0.00335856,0.00302958,0.00529231,0.00721873,5.68345e-05,0.000612969,0.000888414,0.00222589,0.00574196,0.0131917,0.0119149,0.0206304,0.0279301,28.7102,0.362159,0.422179,0.211978,0.491567,1,13.3334
0.0910251,0.640728,0.252955,0.000143521,0.000231787,0.00053149,0.00138634,0.00317371,0.00287162,0.00505357,0.00682994,5.70866e-05,0.000567057,0.000915479,0.00209672,0.0054507,0.0123911,0.0112249,0.0195868,0.0262908,28.8097,0.370261,0.47589,0.223192,0.46983,1,13.4285
0.0986485,0.678168,0.276817,0.000211047,0.00027189,0.000570967,0.00143441,0.00347612,0.0027685,0.00462865,0.00684709,4.87391e-05,0.000761823,0.000981236,0.00205837,0.0051551,0.0124017,0.00990215,0.016446,0.024138,28.9775,0.69643,0.441429,0.207811,0.482095,1,17.6236
0.0915972,0.58578,0.254053,0.000209945,0.000274288,0.000685341,0.00161281,0.00382595,0.00384741,0.00663311,0.00924262,5.23628e-05,0.000825703,0.00107849,0.00269038,0.00630829,0.0148362,0.0149182,0.0254448,0.0351036,29.4723,0.630221,0.368807,0.205014,0.517364,1,13.83
0.106335,0.66713,0.328966,0.000289398,0.000365664,0.000854054,0.00209142,0.00535093,0.00527416,0.00812354,0.0130258,4.25046e-05,0.000878947,0.00111032,0.00258946,0.00631741,0.0160056,0.0157796,0.0240991,0.0380881,29.1542,0.712064,0.363244,0.220383,0.545546,1,16.3303
0.0526049,0.301792,0.112564,0.000102308,0.000114938,0.000268377,0.000701582,0.00167006,0.00208372,0.00387632,0.00550291,6.84251e-05,0.000908069,0.00102006,0.00237855,0.00619416,0.0146197,0.0181751,0.0332903,0.0466086,27.3041,0.447456,0.538361,0.227273,0.612153,1,15.3318
0.131832,0.791527,0.460298,0.000364812,0.000471324,0.00103637,0.00256511,0.00661064,0.00650753,0.0123405,0.0183671,3.49393e-05,0.000791929,0.00102291,0.00224646,0.00554183,0.0141583,0.0139406,0.0261097,0.0383714,28.9315,0.441157,0.378816,0.23721,0.559565,1,18.0289
0.0533495,0.333419,0.130415,0.000136909,0.000137951,0.000301946,0.000837353,0.00205349,0.00310058,0.00544549,0.00840619,5.34392e-05,0.0010487,0.00105667,0.00230993,0.00637973,0.0155018,0.0232226,0.0400816,0.0605542,27.1201,0.400173,0.443705,0.247889,0.709712,1,15.4725
0.0839756,0.35236,0.213532,0.000208321,0.000253372,0.000563455,0.00154127,0.00382277,0.00488174,0.00959083,0.0144392,4.15036e-05,0.000974649,0.00118517,0.0026318,0.00716627,0.0175877,0.0223509,0.0429846,0.0633378,28.1149,0.495014,0.263945,0.243536,0.673854,1,18.8088
0.0606015,0.42965,0.151403,0.000117158,0.000137676,0.000367111,0.00095084,0.00225681,0.00241291,0.00395424,0.005934,6.46602e-05,0.00077322,0.000908507,0.00241886,0.006241,0.0146871,0.015687,0.0254526,0.0377153,28.2969,0.414366,0.520575,0.223196,0.570044,1,15.1113
0.0747178,0.414851,0.200941,0.000186132,0.000193794,0.000507676,0.0012883,0.00352208,0.00439253,0.00798039,0.0125903,6.21805e-05,0.000925441,0.000963501,0.00252012,0.0063705,0.017226,0.0213921,0.038198,0.0589623,28.5703,0.522572,0.297667,0.244784,0.633269,1,18.2465
0.0559941,0.329907,0.136717,0.000151963,0.000156658,0.000339863,0.000868121,0.00238628,0.00318877,0.00582029,0.00878756,4.66738e-05,0.00111028,0.00114455,0.00247972,0.0063097,0.0171547,0.0227923,0.0408334,0.0603937,27.5915,0.467927,0.413232,0.243848,0.702976,1,14.9475
0.050796,0.340635,0.125363,9.89741e-05,0.000127275,0.00031905,0.000814586,0.00208306,0.00251505,0.00508582,0.00767206,6.33231e-05,0.000788877,0.00101422,0.00253855,0.00645586,0.0163446,0.0196676,0.0389871,0.0576694,28.292,0.533674,0.490491,0.254993,0.663436,1,17.9243
0.0558454,0.404852,0.142434,0.000134315,0.000169962,0.000393271,0.000971207,0.0025376,0.00316457,0.00525092,0.00796197,5.93605e-05,0.000942111,0.00119185,0.00275347,0.00677247,0.0175042,0.0217349,0.0355549,0.0529401,28.2268,0.430024,0.514961,0.244842,0.606576,1,13.6238
0.0619991,0.564351,0.188574,0.000145434,0.000187597,0.000448898,0.00110702,0.00285266,0.0031586,0.00536861,0.00811955,6.01467e-05,0.000770638,0.000993833,0.00237484,0.00583625,0.0149021,0.016474,0.0276815,0.0412803,28.6061,0.457511,0.52147,0.242234,0.618342,1,13.4236
0.0632467,0.629388,0.198636,0.000131996,0.000180953,0.000462603,0.00110745,0.00258527,0.00311752,0.00524493,0.00769914,5.74731e-05,0.000664071,0.000910147,0.00232349,0.00554435,0.0128479,0.0154521,0.0257254,0.0373137,28.9807,0.529831,0.567803,0.233654,0.595095,1,13.7798
0.11202,0.512141,0.28153,0.000200121,0.000298026,0.000672911,0.00196379,0.00434188,0.00412595,0.00746859,0.0109249,3.89061e-05,0.00071033,0.00105747,0.00238449,0.00692711,0.0151882,0.0144438,0.025843,0.0373559,27.9935,0.371763,0.319134,0.243895,0.498433,1,18.0004
0.089933,0.634128,0.277623,0.000302792,0.000222593,0.000617493,0.00162312,0.00349431,0.00443148,0.00735351,0.011118,3.4137e-05,0.00108947,0.000801139,0.00221928,0.00581252,0.0124301,0.0157114,0.0258039,0.038505,27.5414,0.366939,0.438551,0.208932,0.608194,1,16.7869
0.0917853,0.713799,0.300949,0.000189534,0.00031368,0.000606027,0.00148933,0.00391417,0.00404247,0.00751791,0.0120161,3.44679e-05,0.000629391,0.00104122,0.00200968,0.00492443,0.0128391,0.0132544,0.0243719,0.0383944,27.8484,0.373107,0.49135,0.236083,0.583278,1,14.4652
0.0666368,0.468352,0.178892,0.000123833,0.000166009,0.000374766,0.000939081,0.00238216,0.00306235,0.00517373,0.00772072,7.58741e-05,0.000691741,0.000927119,0.00209054,0.005222,0.0131412,0.0168303,0.028108,0.0413728,28.5394,0.627489,0.377981,0.220678,0.610809,1,15.886
0.0642744,0.414778,0.16452,0.000114472,0.000161303,0.000355116,0.000876372,0.0021083,0.00267289,0.00463669,0.00683462,6.84395e-05,0.000695311,0.000979487,0.00215385,0.00529862,0.0126527,0.0159869,0.0274106,0.0398858,28.4708,0.585383,0.395477,0.219891,0.625772,1,16.7333
0.104383,0.767773,0.351699,0.000195302,0.000302339,0.000747847,0.00172941,0.00425678,0.00438395,0.0076823,0.0116448,3.36808e-05,0.000555002,0.000858916,0.00212187,0.00489323,0.0119587,0.0123116,0.0213765,0.0320491,27.7832,0.330044,0.484865,0.226558,0.572488,1,15.1483
0.0786181,0.535922,0.238859,0.000236095,0.000208102,0.000543548,0.00130203,0.00324157,0.00419339,0.00747316,0.0121452,3.94979e-05,0.000987452,0.000870475,0.00227044,0.0054215,0.0133893,0.017253,0.0303378,0.0483865,27.8171,0.445231,0.374952,0.23923,0.676269,1,13.1016
0.0910384,0.641155,0.302774,0.000201969,0.000259656,0.00051303,0.00142757,0.00359461,0.0042127,0.00847315,0.0120019,4.29124e-05,0.000666617,0.000856855,0.00169156,0.00469285,0.0117329,0.0137227,0.0272232,0.0381282,28.6612,0.416761,0.389988,0.227583,0.639287,1,17.3625
0.0685496,0.48025,0.193244,0.000185211,0.000206115,0.000542732,0.00129704,0.00325891,0.00371815,0.00713709,0.0102,5.03436e-05,0.00095751,0.00106547,0.00280067,0.00666719,0.0165846,0.0188775,0.0356176,0.0501368,28.0815,0.456633,0.399629,0.238436,0.63454,1,21.4633
0.0807071,0.550354,0.23404,0.000195207,0.000285304,0.000515708,0.00137446,0.00369697,0.00426016,0.0072192,0.010896,3.23369e-05,0.000833382,0.00121755,0.00219866,0.00583846,0.0155507,0.0178773,0.029923,0.0444852,27.9543,0.467257,0.420045,0.247102,0.611173,1,17.6543
0.0925412,0.589418,0.277743,0.000221876,0.000313198,0.000743626,0.00179175,0.00414988,0.00501653,0.00888232,0.0136857,3.54992e-05,0.000798213,0.00112638,0.00267024,0.00640974,0.0147214,0.0177413,0.0309893,0.0469608,28.4544,0.415099,0.387152,0.241783,0.577804,1,16.6827
0.121064,0.650045,0.389184,0.000235788,0.000371755,0.000701041,0.00188818,0.0047747,0.00578901,0.0101198,0.0142713,3.80921e-05,0.000605484,0.000954304,0.00179807,0.0048282,0.0121198,0.0146567,0.0253435,0.0353726,28.5948,0.404348,0.325762,0.266044,0.586595,1,14.5101
0.113829,0.76439,0.409449,0.000251729,0.000337511,0.000937348,0.00223187,0.00566025,0.00628086,0.0115276,0.0161252,3.54565e-05,0.000614422,0.000823627,0.00228406,0.00542136,0.0136356,0.015108,0.0273831,0.0378905,28.6715,0.477497,0.380901,0.261674,0.605532,1,14.6839
0.110274,0.660251,0.363751,0.000235523,0.000311888,0.000874469,0.0020536,0.00530458,0.00581469,0.011023,0.0152005,3.46366e-05,0.000647065,0.000856687,0.00239827,0.00561392,0.0143734,0.0157339,0.0294125,0.040112,28.4215,0.477817,0.348577,0.269344,0.600716,1,14.7603
0.0841873,0.531295,0.240661,0.000285257,0.000305968,0.000693798,0.00168389,0.00417242,0.00486849,0.0080966,0.0134123,4.02542e-05,0.0011839,0.00126975,0.0028746,0.00694833,0.0170419,0.0198286,0.0325482,0.0527893,28.6507,0.55521,0.360194,0.194863,0.603863,1,16.3666
0.0976543,0.480536,0.267039,0.000201431,0.000232285,0.000568813,0.00142207,0.00341893,0.00420734,0.00750908,0.010107,4.66951e-05,0.000753746,0.000869101,0.00212555,0.00529714,0.0126413,0.0155112,0.0273507,0.0364682,27.4424,0.29751,0.313771,0.243776,0.607505,1,15.5269
0.0793314,0.539602,0.221865,0.000171181,0.000274747,0.000573122,0.00144176,0.00343439,0.00376024,0.00643323,0.0105647,3.49746e-05,0.000770958,0.00123682,0.00257654,0.00645639,0.0152436,0.0166658,0.028179,0.0454533,28.2405,0.448717,0.450802,0.230132,0.575417,1,13.2812
0.0838316,0.41172,0.217091,0.000245134,0.000248051,0.000562255,0.001406,0.00353438,0.0044683,0.00797577,0.0108892,5.47809e-05,0.0011279,0.00114131,0.00258326,0.00643487,0.0160198,0.0201675,0.0354374,0.047764,28.4168,0.543105,0.278554,0.22501,0.627227,1,20.6974
0.0698829,0.654627,0.237743,0.000205475,0.000207384,0.000504818,0.00125991,0.00330699,0.00414265,0.00758791,0.0108603,3.24267e-05,0.00086353,0.000871545,0.00211888,0.00527152,0.0137191,0.0171265,0.0309293,0.0436852,27.6783,0.336578,0.596714,0.221484,0.664062,1,22.4114
0.088151,0.577531,0.258399,0.00018195,0.00024855,0.000499347,0.0013815,0.00337339,0.00356034,0.00636101,0.00954962,4.72192e-05,0.000703647,0.000960962,0.00192874,0.00531795,0.0128868,0.0135912,0.0240256,0.0356398,28.1492,0.408209,0.384046,0.249768,0.581674,1,11.4869
0.0771911,0.617664,0.237933,0.000199956,0.00023149,0.000575798,0.00140408,0.00336567,0.0037153,0.00666786,0.00999876,5.0938e-05,0.000839684,0.000971976,0.00241416,0.00586654,0.0139482,0.0153749,0.0272602,0.0403287,28.2117,0.445704,0.441055,0.249041,0.587901,1,12.5414
0.0841332,0.588246,0.25272,0.00019474,0.000231404,0.000530584,0.0013149,0.00355626,0.00392099,0.00695927,0.00992503,3.10797e-05,0.000769985,0.000914819,0.0020951,0.00517606,0.0138767,0.0152781,0.0267995,0.0377888,27.2549,0.317856,0.467744,0.219165,0.621114,1,19.2647
0.0870785,0.655375,0.285287,0.000260649,0.000317236,0.000624105,0.00164154,0.00376971,0.00451464,0.00808251,0.0130352,3.31454e-05,0.000912804,0.00111075,0.00218286,0.00572107,0.0130414,0.0155784,0.0275506,0.043695,27.624,0.35579,0.449127,0.25437,0.622375,1,17.0275
0.114892,0.642658,0.363053,0.000251875,0.000295191,0.000735648,0.00174176,0.0047587,0.00508543,0.00935939,0.0147866,2.66824e-05,0.000693288,0.000812419,0.00202218,0.00477464,0.0129379,0.0138139,0.0251318,0.0391346,27.4133,0.285461,0.385644,0.218653,0.614172,1,12.1603
0.0660291,0.494993,0.185597,0.000184139,0.000231181,0.000487547,0.00129585,0.00276486,0.0036466,0.00631342,0.0101606,4.24291e-05,0.000991161,0.00124406,0.00262003,0.00693367,0.0146785,0.0192694,0.0328978,0.0519039,28.0116,0.423903,0.465659,0.250258,0.616906,1,14.2084
0.0672358,0.509224,0.189936,0.000169166,0.000215497,0.000455921,0.00124262,0.00255863,0.00339343,0.00593173,0.00949019,4.39093e-05,0.000889854,0.00113329,0.00239464,0.00649975,0.0132919,0.0175525,0.0302843,0.0475873,27.9636,0.423798,0.477578,0.252233,0.613062,1,14.5871
0.0657137,0.445474,0.170588,0.000178763,0.000193065,0.000498674,0.00100314,0.00285008,0.00314415,0.00555917,0.0087952,5.1505e-05,0.00104682,0.00113048,0.00291475,0.0058461,0.0164328,0.0180977,0.0315598,0.0490302,28.1996,0.473712,0.425931,0.233385,0.60478,1,16.0996
0.0728328,0.486802,0.189766,0.000172723,0.000213864,0.000433657,0.00125755,0.00311059,0.00325989,0.00559176,0.00845466,6.02531e-05,0.000909361,0.00112572,0.00228001,0.00658324,0.0161273,0.0168884,0.0286232,0.0426528,29.0068,0.751434,0.398835,0.21044,0.552259,1,14.4001
0.0583352,0.431587,0.147084,0.000145772,0.00015421,0.000388765,0.000898348,0.00243215,0.0024054,0.00463685,0.00644786,6.7999e-05,0.0009901,0.00104735,0.00263618,0.00607063,0.0162668,0.0160907,0.0305617,0.0419968,28.6862,0.614552,0.489784,0.22022,0.580748,1,20.4893
0.057954,0.472824,0.149496,0.000108552,0.000155581,0.000317587,0.000823571,0.00197416,0.00223246,0.00406133,0.00591807,6.68489e-05,0.000725592,0.00103962,0.00211988,0.00547881,0.0130333,0.0147135,0.0264483,0.0380794,28.4663,0.621121,0.564727,0.217259,0.575011,1,17.5546
0.106449,0.603726,0.323356,0.000239705,0.00033762,0.000706273,0.00181266,0.00430626,0.00542753,0.00919199,0.0139169,3.50265e-05,0.000740754,0.00104302,0.00217944,0.00557451,0.0131424,0.0165079,0.0276411,0.0412628,27.8792,0.378685,0.342796,0.22174,0.605404,1,14.2378
0.108509,0.543632,0.321662,0.000198555,0.000295272,0.000675484,0.00152166,0.00428501,0.00459961,0.00796418,0.0134027,3.89498e-05,0.000616899,0.000917116,0.00209558,0.00470835,0.0131463,0.0140979,0.0241613,0.0400003,28.0946,0.327335,0.323028,0.221558,0.617659,1,13.5941
0.11007,0.56608,0.328907,0.000183574,0.000265345,0.000602649,0.00140089,0.0039136,0.00422269,0.00727104,0.0123766,3.99152e-05,0.000557823,0.000806099,0.00182893,0.00424117,0.0117589,0.0126758,0.0216286,0.036265,28.1294,0.335667,0.327245,0.224779,0.61254,1,13.5289
0.111236,0.684736,0.350376,0.000185171,0.000328117,0.000693292,0.00173811,0.00454042,0.00451577,0.0080574,0.0114551,2.66391e-05,0.000528214,0.000935595,0.0019748,0.00493621,0.0127929,0.0127244,0.0224795,0.0316588,27.8806,0.350092,0.42182,0.255355,0.565811,1,18.3007
0.0959728,0.677154,0.326256,0.000209029,0.000298819,0.000654063,0.00169808,0.00404611,0.00473705,0.00869365,0.011849,2.83649e-05,0.000640279,0.000915064,0.00200074,0.00517779,0.0122497,0.0143116,0.0259551,0.0350453,27.7014,0.278604,0.456109,0.250144,0.632918,1,16.9317
0.1007,0.679079,0.329418,0.000223408,0.00029653,0.000725522,0.00154628,0.00423768,0.0051178,0.00936346,0.0126913,3.6135e-05,0.000677732,0.000899355,0.00219759,0.00467206,0.0127008,0.0152982,0.0276386,0.0370972,28.1483,0.427543,0.401506,0.211156,0.609324,1,16.6424
0.0991853,0.554464,0.287792,0.000278238,0.000289517,0.000682391,0.00193215,0.00427426,0.00508623,0.0096926,0.0127056,3.83975e-05,0.000965867,0.00100498,0.00236551,0.00666891,0.0146345,0.0173664,0.0325818,0.042282,27.8406,0.35695,0.340896,0.257017,0.580926,1,16.5996
0.0643012,0.455542,0.171104,0.0001391,0.00018677,0.000406281,0.00100905,0.00254484,0.0031742,0.00550738,0.0085407,4.2702e-05,0.000812294,0.00109037,0.00236885,0.0058627,0.0146551,0.0182134,0.0311836,0.0475422,27.5333,0.363036,0.498929,0.214342,0.630565,1,16.0636
0.0663124,0.375734,0.165048,0.000134499,0.00017477,0.00045138,0.00107469,0.00282103,0.0033068,0.00600442,0.00886806,5.73154e-05,0.000814247,0.00105779,0.00272738,0.00646928,0.016805,0.0196419,0.0351028,0.0509905,28.0357,0.495296,0.354643,0.297415,0.609909,1,19.35
0.103945,0.747286,0.355091,0.000363268,0.000300198,0.000737102,0.00177722,0.00426226,0.00475834,0.00832143,0.0125353,3.50902e-05,0.00102198,0.000844698,0.00207151,0.00498005,0.0118609,0.0132231,0.022898,0.034098,27.8621,0.366681,0.450153,0.223367,0.594635,1,12.8627
0.115337,0.684454,0.332125,0.00025124,0.00034302,0.000692045,0.00173078,0.00403752,0.00401787,0.00625953,0.0100594,3.00175e-05,0.00075589,0.00103174,0.00207935,0.00518421,0.0120106,0.0119529,0.0184983,0.0293976,28.0553,0.376423,0.437673,0.179749,0.514039,1,16.8042
0.0713501,0.630973,0.213704,0.000108255,0.000173206,0.00034665,0.000863502,0.0021324,0.00233752,0.00432942,0.00581386,7.174e-05,0.000506308,0.000809841,0.00161948,0.00402439,0.00987969,0.0108198,0.0198567,0.0264847,28.4684,0.366036,0.535906,0.210019,0.566688,1,15.6098
0.0620931,0.234026,0.122643,0.000165372,0.000224927,0.000459875,0.00118702,0.00301961,0.00401875,0.00691479,0.0117246,5.75734e-05,0.00134658,0.00183064,0.00373569,0.00958585,0.0240294,0.0317281,0.0533722,0.0872576,28.3369,1.15231,0.27417,0.234005,0.636459,1,17.8562
0.063753,0.245315,0.131235,0.000136362,0.000143624,0.000349523,0.000887782,0.00242671,0.00298099,0.00553963,0.00876285,7.08636e-05,0.00103799,0.0010932,0.00265625,0.00671935,0.0181556,0.0222103,0.0405018,0.0625926,27.7567,0.820047,0.269579,0.248855,0.671466,1,13.8058
0.0375947,0.205602,0.0832131,0.000108783,0.000109018,0.000250185,0.000666055,0.00186572,0.00287918,0.00550578,0.00878427,5.90626e-05,0.00130558,0.0013084,0.00299755,0.00794065,0.0219293,0.0334429,0.0620587,0.095484,27.932,0.543759,0.687072,0.261645,0.73736,1,21.6339
0.0427215,0.149525,0.077362,9.61272e-05,0.000111602,0.000244779,0.000592524,0.00161483,0.00245485,0.00456417,0.00712383,5.92777e-05,0.00124102,0.00144052,0.00315409,0.0076009,0.0204469,0.030756,0.0557108,0.0843198,27.2793,0.575049,0.503486,0.241337,0.725503,1,19.1128
0.0857427,0.340437,0.196462,0.000195188,0.000281679,0.000604734,0.00154744,0.00391747,0.0042304,0.00792318,0.012151,5.19618e-05,0.000992527,0.0014317,0.00306867,0.00781497,0.0195503,0.021079,0.0387659,0.0582467,28.52,0.466087,0.268455,0.238989,0.570996,1,17.7063
0.0700806,0.468497,0.192881,0.000148363,0.000184818,0.000481477,0.00109606,0.00294078,0.00388238,0.0065019,0.00896022,4.63424e-05,0.000768605,0.000957282,0.00249003,0.0056505,0.0150177,0.0197313,0.0326102,0.0443925,27.6798,0.373003,0.395681,0.263946,0.637988,1,15.5806
0.0845545,0.621876,0.252427,0.000202207,0.000220707,0.000592724,0.00139775,0.00325074,0.00320993,0.00572254,0.00947267,6.28175e-05,0.000800408,0.000873575,0.0023426,0.00550676,0.0127142,0.0125566,0.0221675,0.0361691,28.8173,0.431317,0.410034,0.233203,0.546082,1,15.8838
0.0740294,0.644841,0.228593,0.000159934,0.00020003,0.000385969,0.000926284,0.00246702,0.00264937,0.00446955,0.00731463,5.15624e-05,0.000699156,0.000874282,0.00168561,0.00403576,0.010677,0.0114571,0.0191775,0.0310063,28.4585,0.423163,0.549097,0.222542,0.582412,1,16.014
0.0913795,0.544813,0.243013,0.000200411,0.000193209,0.000520431,0.00127709,0.0033094,0.00319114,0.00621916,0.0085606,4.78849e-05,0.000824012,0.000794425,0.002137,0.00522777,0.0134352,0.0129614,0.0249533,0.0340282,28.4258,0.554258,0.367854,0.205927,0.545565,1,14.1879
